date,ticker,signal,confidence,rejection_reason,rejection_layer
2024-12-02,NVDA,BUY,0.623364,Sector Tech at max 3 positions,sector_limit
2024-12-02,HD,BUY,0.622793,Already holding position,backtest
2024-12-02,MS,BUY,0.622793,Sector Finance at max 3 positions,sector_limit
2024-12-02,ORCL,BUY,0.617523,Already holding position,backtest
2024-12-02,META,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-12-02,WMT,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-12-02,JPM,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-12-02,PG,BUY,0.604343,Sector Consumer at max 3 positions,sector_limit
2024-12-03,MU,BUY,0.674172,Sector Tech at max 3 positions,sector_limit
2024-12-03,BAC,BUY,0.6498,Already holding position,backtest
2024-12-03,GE,BUY,0.626331,Already holding position,backtest
2024-12-03,HD,BUY,0.622793,Already holding position,backtest
2024-12-03,PG,BUY,0.610039,Sector Consumer at max 3 positions,sector_limit
2024-12-03,ORCL,BUY,0.605098,Already holding position,backtest
2024-12-03,JPM,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-12-04,MSFT,BUY,0.637187,Sector Tech at max 3 positions,sector_limit
2024-12-04,GOOGL,BUY,0.600179,Already holding position,backtest
2024-12-05,NVDA,BUY,0.674172,Sector Tech at max 3 positions,sector_limit
2024-12-05,CVX,BUY,0.649388,Already holding position,backtest
2024-12-05,AVGO,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-12-05,GS,BUY,0.622793,Already holding position,backtest
2024-12-05,GOOGL,BUY,0.603102,Already holding position,backtest
2024-12-06,GS,BUY,0.667297,Already holding position,backtest
2024-12-06,AXP,BUY,0.622793,Sector Finance at max 3 positions,sector_limit
2024-12-06,GE,BUY,0.621231,Already holding position,backtest
2024-12-06,MS,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-12-06,GILD,BUY,0.604343,In cooldown until 2024-12-12; need confidence ≥ 0.71,cooldown
2024-12-09,NFLX,BUY,0.641708,Already holding position,backtest
2024-12-09,PG,BUY,0.638809,Sector Consumer at max 3 positions,sector_limit
2024-12-09,CVX,BUY,0.629171,Already holding position,backtest
2024-12-09,CAT,BUY,0.622793,Already holding position,backtest
2024-12-09,SPY,BUY,0.613609,Already holding position,backtest
2024-12-09,DIS,BUY,0.613609,Already holding position,backtest
2024-12-09,COST,BUY,0.604343,Already holding position,backtest
2024-12-09,AXP,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-12-09,CSCO,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-12-09,GE,BUY,0.600989,Already holding position,backtest
2024-12-10,MU,BUY,0.658602,Sector Tech at max 3 positions,sector_limit
2024-12-10,META,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-12-10,BA,BUY,0.618212,Sector Industrial at max 3 positions,sector_limit
2024-12-10,MSFT,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-12-10,QCOM,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-12-10,GILD,BUY,0.613609,In cooldown until 2024-12-12; need confidence ≥ 0.71,cooldown
2024-12-10,MS,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-12-10,PG,BUY,0.604343,Sector Consumer at max 3 positions,sector_limit
2024-12-11,MS,BUY,0.6498,Sector Finance at max 3 positions,sector_limit
2024-12-11,HD,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-12-11,BA,BUY,0.608187,Sector Industrial at max 3 positions,sector_limit
2024-12-11,GS,BUY,0.604343,In cooldown until 2024-12-16; need confidence ≥ 0.67,cooldown
2024-12-11,QQQ,BUY,0.604343,Already holding position,backtest
2024-12-11,MSFT,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-12-12,NFLX,BUY,0.65201,Already holding position,backtest
2024-12-12,TXN,BUY,0.635761,Already holding position,backtest
2024-12-12,MSFT,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-12-12,MU,BUY,0.619864,Already holding position,backtest
2024-12-12,WFC,BUY,0.619195,Already holding position,backtest
2024-12-12,GS,BUY,0.604343,In cooldown until 2024-12-16; need confidence ≥ 0.67,cooldown
2024-12-12,XOM,BUY,0.604343,Already holding position,backtest
2024-12-13,XOM,BUY,0.629171,Already holding position,backtest
2024-12-13,QCOM,BUY,0.625602,Sector Tech at max 3 positions,sector_limit
2024-12-13,DIS,BUY,0.622793,In cooldown until 2024-12-18; need confidence ≥ 0.74,cooldown
2024-12-13,BAC,BUY,0.622793,Already holding position,backtest
2024-12-13,WFC,BUY,0.608697,Already holding position,backtest
2024-12-13,MU,BUY,0.605738,Already holding position,backtest
2024-12-13,NFLX,BUY,0.604343,Already holding position,backtest
2024-12-16,TXN,BUY,0.623364,Already holding position,backtest
2024-12-16,QQQ,BUY,0.604343,Already holding position,backtest
2024-12-16,CSCO,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-12-17,TXN,BUY,0.635761,Already holding position,backtest
2024-12-18,BAC,BUY,0.622793,Already holding position,backtest
2024-12-18,CVX,BUY,0.60756,In cooldown until 2024-12-20; need confidence ≥ 0.68,cooldown
2024-12-18,V,BUY,0.604343,Already holding position,backtest
2024-12-18,QQQ,BUY,0.604343,Already holding position,backtest
2024-12-18,AXP,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-12-18,MA,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-12-19,GOOGL,BUY,0.65201,Sector Tech at max 3 positions,sector_limit
2024-12-19,HD,BUY,0.642571,Already holding position,backtest
2024-12-19,PYPL,BUY,0.625602,Sector Tech at max 3 positions,sector_limit
2024-12-19,GILD,BUY,0.622793,Already holding position,backtest
2024-12-19,BRK-B,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-12-19,CVX,BUY,0.60756,In cooldown until 2024-12-20; need confidence ≥ 0.68,cooldown
2024-12-19,QQQ,BUY,0.604343,Already holding position,backtest
2024-12-19,MSFT,BUY,0.600989,Sector Tech at max 3 positions,sector_limit
2024-12-20,TXN,BUY,0.674172,Already holding position,backtest
2024-12-20,GOOGL,BUY,0.63364,Sector Tech at max 3 positions,sector_limit
2024-12-20,HD,BUY,0.626331,Already holding position,backtest
2024-12-20,AMZN,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-12-23,BRK-B,BUY,0.65201,Already holding position,backtest
2024-12-23,QQQ,BUY,0.613609,In cooldown until 2024-12-30; need confidence ≥ 0.66,cooldown
2024-12-24,CRM,BUY,0.609777,Sector Tech at max 3 positions,sector_limit
2024-12-26,TXN,BUY,0.682047,In cooldown until 2025-01-02; need confidence ≥ 0.76,cooldown
2024-12-26,BAC,BUY,0.63189,In cooldown until 2024-12-27; need confidence ≥ 0.71,cooldown
2024-12-26,AXP,BUY,0.622793,Sector Finance at max 3 positions,sector_limit
2024-12-26,QQQ,BUY,0.604343,In cooldown until 2024-12-30; need confidence ≥ 0.66,cooldown
2024-12-27,CRM,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-12-27,GILD,BUY,0.613609,Already holding position,backtest
2024-12-27,BRK-B,BUY,0.609474,Already holding position,backtest
2024-12-27,GOOGL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-12-27,CSCO,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-12-30,BAC,BUY,0.63189,Sector Finance at max 3 positions,sector_limit
2024-12-30,AMZN,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-12-30,PYPL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-12-30,MS,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
